joint,x,y,z,jointname,voiceover
2,-237.9415,309.6834,3593.0676,LEFT_SHOULDER,
3,26.219421,318.95978,3567.7473,RIGHT_SHOULDER,
4,-286.11478,67.4505,3632.304,LEFT_ELBOW,
5,78.55914,84.41446,3596.318,RIGHT_ELBOW,
6,-327.60104,-70.871216,3572.0215,LEFT_HAND,
7,103.52892,-147.78789,3461.1028,RIGHT_HAND,
8,-101.72348,146.2523,3561.9998,TORSO,
9,-178.61195,-24.662308,3551.3584,LEFT_HIP,
10,-16.559883,-18.971664,3535.8257,RIGHT_HIP,
11,-207.86345,-428.8048,3524.5051,LEFT_KNEE,
12,13.797493,-397.79626,3517.3281,RIGHT_KNEE,
13,-225.50154,-792.6465,3527.9382,LEFT_FOOT,
14,34.36786,-733.2361,3571.0786,RIGHT_FOOT,
0,-102.33345,567.2199,3666.9966,HEAD,
1,-105.24046,314.58008,3581.435,NECK,
2,-237.15662,310.31717,3594.7937,LEFT_SHOULDER,
3,26.675692,318.84302,3568.0764,RIGHT_SHOULDER,
4,-285.42038,69.337555,3638.4014,LEFT_ELBOW,
5,79.481995,83.41751,3599.4722,RIGHT_ELBOW,
6,-351.33008,-124.43822,3500.8018,LEFT_HAND,
7,117.87614,-129.57608,3471.8035,RIGHT_HAND,
8,-101.65946,144.9231,3562.6575,TORSO,
9,-180.68323,-27.403305,3552.2449,LEFT_HIP,
10,-15.473696,-22.064499,3535.515,RIGHT_HIP,
11,-207.64537,-423.11145,3524.9187,LEFT_KNEE,
12,13.30809,-402.07355,3516.693,RIGHT_KNEE,
13,-225.39182,-787.2908,3526.2676,LEFT_FOOT,
14,32.07026,-739.317,3572.327,RIGHT_FOOT,
0,-102.22316,565.8595,3657.541,HEAD,
1,-104.3712,315.24823,3582.1506,NECK,
2,-236.52817,311.05627,3596.0166,LEFT_SHOULDER,
3,27.785767,319.44012,3568.2847,RIGHT_SHOULDER,
4,-284.571,72.0759,3638.6309,LEFT_ELBOW,
5,80.21226,82.587616,3597.703,RIGHT_ELBOW,
6,-353.5,-114.51671,3500.5583,LEFT_HAND,
7,120.50729,-123.13719,3462.5159,RIGHT_HAND,
8,-101.01515,145.14029,3562.7107,TORSO,
9,-181.26071,-27.619415,3552.0422,LEFT_HIP,
10,-14.057494,-22.315857,3534.4993,RIGHT_HIP,
11,-207.47653,-420.37192,3526.0376,LEFT_KNEE,
12,12.912982,-403.16263,3515.6064,RIGHT_KNEE,
13,-224.99724,-785.2295,3525.142,LEFT_FOOT,
14,30.133091,-741.78516,3573.1287,RIGHT_FOOT,
0,-102.00173,566.15314,3659.7122,HEAD,
1,-104.49748,315.74237,3582.7776,NECK,
2,-236.32584,311.401,3596.9473,LEFT_SHOULDER,
3,27.330853,320.08374,3568.608,RIGHT_SHOULDER,
4,-284.47943,73.701324,3637.281,LEFT_ELBOW,
5,85.88423,81.834564,3604.126,RIGHT_ELBOW,
6,-366.19705,-143.82158,3496.8503,LEFT_HAND,
7,145.39447,-130.10977,3450.5603,RIGHT_HAND,
8,-100.9876,144.71664,3563.0322,TORSO,
9,-181.74734,-29.084229,3552.3445,LEFT_HIP,
10,-13.208096,-23.533905,3534.2292,RIGHT_HIP,
11,-206.63971,-419.78967,3525.2495,LEFT_KNEE,
12,11.871389,-403.50543,3515.6135,RIGHT_KNEE,
13,-225.11714,-784.4702,3524.4485,LEFT_FOOT,
14,29.386509,-742.7867,3573.8645,RIGHT_FOOT,
0,-102.44475,566.70337,3659.999,HEAD,
1,-113.27197,327.49347,3587.9082,NECK,
2,-235.5173,320.59793,3598.8953,LEFT_SHOULDER,
3,8.973364,334.389,3576.9211,RIGHT_SHOULDER,
4,-283.79083,83.88127,3641.6348,LEFT_ELBOW,
5,83.22335,109.13835,3614.14,RIGHT_ELBOW,
6,-376.8829,-145.51682,3510.766,LEFT_HAND,
7,171.57925,-106.776184,3490.859,RIGHT_HAND,
8,-105.29312,150.42175,3565.5522,TORSO,
9,-182.09985,-31.432495,3550.8167,LEFT_HIP,
10,-12.528692,-21.867432,3535.576,RIGHT_HIP,
11,-206.82094,-421.3882,3523.8271,LEFT_KNEE,
12,11.303633,-402.49234,3516.8284,RIGHT_KNEE,
13,-225.16072,-784.54895,3522.7854,LEFT_FOOT,
14,27.923637,-743.03296,3574.2422,RIGHT_FOOT,
0,-102.31892,567.4276,3658.3274,HEAD,
1,-110.27019,328.07455,3570.7747,NECK,
2,-230.90546,323.19348,3577.0225,LEFT_SHOULDER,
3,10.365093,332.95563,3564.5269,RIGHT_SHOULDER,
4,-283.81702,89.717636,3645.7822,LEFT_ELBOW,
5,86.48694,117.54782,3608.2466,RIGHT_ELBOW,
6,-372.03522,-134.43927,3515.656,LEFT_HAND,
7,194.7334,-131.46286,3486.6147,RIGHT_HAND,
8,-103.78234,150.62149,3557.4104,TORSO,
9,-182.96678,-30.297989,3548.4832,LEFT_HIP,
10,-11.622227,-23.365158,3539.6091,RIGHT_HIP,
11,-206.7658,-420.32928,3519.9766,LEFT_KNEE,
12,11.06731,-405.09772,3519.9722,RIGHT_KNEE,
13,-225.61333,-793.0023,3544.8691,LEFT_FOOT,
14,26.706554,-748.418,3577.9182,RIGHT_FOOT,
0,-100.647316,569.3895,3653.798,HEAD,
1,-103.93313,328.0362,3563.0237,NECK,
2,-225.91884,325.25897,3567.6064,LEFT_SHOULDER,
3,18.052591,330.81345,3558.441,RIGHT_SHOULDER,
4,-283.94006,88.713,3645.4888,LEFT_ELBOW,
5,92.77175,127.26524,3608.2695,RIGHT_ELBOW,
6,-360.27765,-138.31667,3485.467,LEFT_HAND,
7,227.94809,-154.92833,3540.1313,RIGHT_HAND,
8,-100.24033,150.68405,3553.8413,TORSO,
9,-182.76637,-28.631042,3547.898,LEFT_HIP,
10,-10.328699,-24.70517,3541.42,RIGHT_HIP,
11,-206.74707,-419.63037,3519.1099,LEFT_KNEE,
12,11.587023,-406.4226,3520.8599,RIGHT_KNEE,
13,-224.86456,-785.4478,3531.7207,LEFT_FOOT,
14,24.649666,-752.2483,3577.8604,RIGHT_FOOT,
0,-97.41705,571.8031,3646.8337,HEAD,
1,-103.13078,325.88733,3568.7402,NECK,
2,-228.03732,322.73364,3578.1892,LEFT_SHOULDER,
3,21.77575,329.04102,3559.2913,RIGHT_SHOULDER,
4,-285.53308,86.90364,3640.1816,LEFT_ELBOW,
5,102.35717,134.15034,3610.6555,RIGHT_ELBOW,
6,-369.7685,-143.45493,3493.067,LEFT_HAND,
7,190.19203,-54.90724,3508.7385,RIGHT_HAND,
8,-99.564186,149.76848,3557.1064,TORSO,
9,-181.98459,-28.521393,3551.9775,LEFT_HIP,
10,-10.010605,-24.179352,3538.9678,RIGHT_HIP,
11,-206.11467,-420.37045,3522.126,LEFT_KNEE,
12,11.839844,-406.14807,3516.607,RIGHT_KNEE,
13,-224.86884,-783.48596,3530.7515,LEFT_FOOT,
14,24.285378,-757.9167,3567.8313,RIGHT_FOOT,
0,-93.51577,573.71606,3644.4788,HEAD,
1,-98.7615,326.15933,3564.6062,NECK,
2,-221.7449,324.25732,3571.2615,LEFT_SHOULDER,
3,24.221897,328.06134,3557.951,RIGHT_SHOULDER,
4,-288.95654,98.58414,3621.8875,LEFT_ELBOW,
5,136.54889,122.02252,3604.8833,RIGHT_ELBOW,
6,-364.28873,-148.70355,3488.3066,LEFT_HAND,
7,216.26701,-64.94107,3562.71,RIGHT_HAND,
8,-96.50298,149.8691,3555.9604,TORSO,
9,-181.1694,-27.765472,3552.0188,LEFT_HIP,
10,-7.319523,-25.076813,3542.6106,RIGHT_HIP,
11,-205.7723,-420.04272,3519.967,LEFT_KNEE,
12,14.003054,-406.84918,3515.9146,RIGHT_KNEE,
13,-225.51787,-782.7386,3530.6746,LEFT_FOOT,
14,27.56366,-755.41064,3568.405,RIGHT_FOOT,
0,-82.88508,577.7344,3638.9841,HEAD,
1,-95.05674,328.11728,3560.8967,NECK,
2,-217.85551,326.88354,3566.7893,LEFT_SHOULDER,
3,27.742033,329.351,3555.0042,RIGHT_SHOULDER,
4,-288.60828,101.21028,3618.7402,LEFT_ELBOW,
5,142.34534,131.11969,3620.8616,RIGHT_ELBOW,
6,-365.5301,-148.54175,3480.5728,LEFT_HAND,
7,262.20374,-77.89513,3569.7998,RIGHT_HAND,
8,-93.57272,150.64032,3554.6648,TORSO,
9,-179.76436,-27.717499,3552.64,LEFT_HIP,
10,-4.4130387,-25.95578,3544.2258,RIGHT_HIP,
11,-205.5918,-419.46646,3519.0698,LEFT_KNEE,
12,23.211872,-407.58154,3508.1658,RIGHT_KNEE,
13,-225.98547,-781.3225,3531.1182,LEFT_FOOT,
14,30.94215,-755.5354,3568.416,RIGHT_FOOT,
0,-64.01544,573.96814,3627.4902,HEAD,
1,-86.5261,334.99365,3546.2473,NECK,
2,-204.13301,335.73547,3542.5146,LEFT_SHOULDER,
3,31.0808,334.25183,3549.98,RIGHT_SHOULDER,
4,-286.24042,108.73552,3603.3777,LEFT_ELBOW,
5,156.25327,128.2172,3637.7432,RIGHT_ELBOW,
6,-360.73026,-142.16003,3462.9143,LEFT_HAND,
7,248.48105,-67.55499,3548.427,RIGHT_HAND,
8,-87.75295,154.46478,3549.0234,TORSO,
9,-176.73256,-25.51056,3549.0144,LEFT_HIP,
10,-1.2270402,-26.617615,3554.5847,RIGHT_HIP,
11,-204.94165,-419.1715,3515.4954,LEFT_KNEE,
12,29.884884,-407.57764,3509.071,RIGHT_KNEE,
13,-226.89604,-780.50977,3527.6738,LEFT_FOOT,
14,37.40991,-760.12494,3570.591,RIGHT_FOOT,
0,-46.690216,563.4337,3599.6448,HEAD,
1,-74.90472,334.5517,3537.1384,NECK,
2,-194.39883,337.05847,3528.645,LEFT_SHOULDER,
3,44.5894,332.04492,3545.6318,RIGHT_SHOULDER,
4,-284.05368,117.97035,3581.9395,LEFT_ELBOW,
5,151.34377,144.07582,3660.229,RIGHT_ELBOW,
6,-355.41837,-130.34993,3431.3093,LEFT_HAND,
7,256.16977,-72.42848,3660.3777,RIGHT_HAND,
8,-79.190125,155.0996,3544.4656,TORSO,
9,-166.28015,-22.615402,3545.907,LEFT_HIP,
10,-0.6709056,-26.089615,3557.6785,RIGHT_HIP,
11,-202.04108,-419.93982,3511.731,LEFT_KNEE,
12,53.63793,-405.59998,3531.1716,RIGHT_KNEE,
13,-227.52957,-780.9116,3525.5144,LEFT_FOOT,
14,43.082115,-766.6671,3570.1226,RIGHT_FOOT,
0,-34.681473,566.9247,3586.1226,HEAD,
1,-55.241295,330.05563,3520.3792,NECK,
2,-178.07802,336.38028,3510.3872,LEFT_SHOULDER,
3,67.59543,323.731,3530.371,RIGHT_SHOULDER,
4,-280.79736,128.04411,3533.8335,LEFT_ELBOW,
5,142.98535,143.01225,3673.831,RIGHT_ELBOW,
6,-328.92752,-103.706436,3387.9023,LEFT_HAND,
7,313.404,-145.54439,3742.455,RIGHT_HAND,
8,-65.75324,154.13171,3538.2532,TORSO,
9,-153.93205,-17.793274,3549.8096,LEFT_HIP,
10,1.4016819,-25.791138,3562.4448,RIGHT_HIP,
11,-200.48175,-421.07153,3512.3906,LEFT_KNEE,
12,54.9702,-407.3223,3519.8354,RIGHT_KNEE,
13,-228.61682,-783.7911,3527.3477,LEFT_FOOT,
14,43.675793,-767.57544,3567.9314,RIGHT_FOOT,
0,-4.3434486,557.709,3564.5676,HEAD,
1,-38.44523,322.74435,3513.3518,NECK,
2,-159.36147,333.52966,3495.4502,LEFT_SHOULDER,
3,82.47101,311.95905,3531.2534,RIGHT_SHOULDER,
4,-279.3471,140.28557,3514.516,LEFT_ELBOW,
5,139.45741,136.89426,3680.38,RIGHT_ELBOW,
6,-290.08966,-99.73186,3366.2444,LEFT_HAND,
7,256.72192,-56.04901,3666.3147,RIGHT_HAND,
8,-57.283504,150.59142,3536.8765,TORSO,
9,-152.11668,-14.783035,3549.1501,LEFT_HIP,
10,-0.1268673,-28.340012,3571.652,RIGHT_HIP,
11,-205.09393,-404.88153,3481.1653,LEFT_KNEE,
12,79.11292,-407.20898,3506.8213,RIGHT_KNEE,
13,-228.79535,-780.64343,3526.176,LEFT_FOOT,
14,41.16767,-768.99255,3570.2476,RIGHT_FOOT,
0,12.969807,550.92346,3548.8433,HEAD,
1,-5.1069717,308.6729,3509.0657,NECK,
2,-122.24304,325.73193,3471.7175,LEFT_SHOULDER,
3,112.0291,291.6139,3546.4138,RIGHT_SHOULDER,
4,-267.42352,143.20204,3487.6616,LEFT_ELBOW,
5,140.79295,135.6115,3677.7244,RIGHT_ELBOW,
6,-251.8816,-88.12425,3337.005,LEFT_HAND,
7,237.228,-19.511108,3811.0435,RIGHT_HAND,
8,-37.573513,138.54424,3533.184,TORSO,
9,-138.50366,-21.613785,3535.4734,LEFT_HIP,
10,-1.5764389,-41.5551,3579.1316,RIGHT_HIP,
11,-193.00604,-406.39648,3457.177,LEFT_KNEE,
12,95.33449,-418.3058,3509.393,RIGHT_KNEE,
13,-229.29793,-767.761,3523.0107,LEFT_FOOT,
14,39.997982,-780.7628,3572.4402,RIGHT_FOOT,
0,31.001667,539.9513,3534.3909,HEAD,
1,11.089674,294.83386,3519.972,NECK,
2,-90.94154,307.41766,3450.981,LEFT_SHOULDER,
3,113.120895,282.25003,3588.963,RIGHT_SHOULDER,
4,-244.3225,164.8404,3477.97,LEFT_ELBOW,
5,141.39178,98.33778,3708.3445,RIGHT_ELBOW,
6,-205.27617,-58.043457,3342.0002,LEFT_HAND,
7,195.69633,-35.55391,3808.7285,RIGHT_HAND,
8,-21.147417,127.34782,3537.0984,TORSO,
9,-120.649445,-31.842224,3508.742,LEFT_HIP,
10,13.880432,-48.43422,3599.7078,RIGHT_HIP,
11,-175.00641,-418.1353,3430.0896,LEFT_KNEE,
12,112.43898,-410.24542,3515.2756,RIGHT_KNEE,
13,-230.59853,-778.9755,3519.5474,LEFT_FOOT,
14,43.06682,-772.67505,3574.5166,RIGHT_FOOT,
0,72.84997,517.33026,3510.8464,HEAD,
1,25.5675,275.4071,3518.092,NECK,
2,-71.326706,289.7552,3429.508,LEFT_SHOULDER,
3,122.4617,261.05902,3606.676,RIGHT_SHOULDER,
4,-177.17563,110.36632,3404.852,LEFT_ELBOW,
5,124.857025,94.49515,3741.1873,RIGHT_ELBOW,
6,-131.22768,-57.922775,3377.5757,LEFT_HAND,
7,133.55902,-85.110886,3895.2676,RIGHT_HAND,
8,-12.082205,111.04886,3532.6523,TORSO,
9,-118.405624,-43.140198,3484.4287,LEFT_HIP,
10,18.941803,-63.478577,3609.9966,RIGHT_HIP,
11,-167.17181,-407.41464,3419.4421,LEFT_KNEE,
12,125.45026,-420.81757,3511.8162,RIGHT_KNEE,
13,-236.72063,-768.1122,3517.488,LEFT_FOOT,
14,61.115913,-782.60156,3591.7615,RIGHT_FOOT,
0,97.05812,507.02026,3494.6482,HEAD,
1,27.425777,261.2442,3502.758,NECK,
2,-64.14516,265.54993,3402.2708,LEFT_SHOULDER,
3,118.996704,256.93848,3603.2454,RIGHT_SHOULDER,
4,-158.42268,81.863556,3387.339,LEFT_ELBOW,
5,112.06156,83.86052,3745.367,RIGHT_ELBOW,
6,-124.94115,-66.18121,3373.8188,LEFT_HAND,
7,38.487396,-185.45921,3948.2659,RIGHT_HAND,
8,-4.9060025,96.48692,3525.1614,TORSO,
9,-98.962875,-65.36799,3479.8293,LEFT_HIP,
10,24.487309,-71.17272,3615.3,RIGHT_HIP,
11,-164.29994,-424.6122,3407.899,LEFT_KNEE,
12,135.27705,-423.63666,3513.7854,RIGHT_KNEE,
13,-239.66959,-764.35925,3513.1882,LEFT_FOOT,
14,66.39353,-782.90515,3586.8933,RIGHT_FOOT,
0,120.651596,499.4131,3481.0762,HEAD,
1,48.82932,248.60588,3486.8594,NECK,
2,-24.93156,248.3161,3386.4465,LEFT_SHOULDER,
3,122.590195,248.89566,3587.2722,RIGHT_SHOULDER,
4,-88.55023,7.4405975,3358.1213,LEFT_ELBOW,
5,105.27369,78.62384,3744.3298,RIGHT_ELBOW,
6,-133.28218,-77.48778,3381.2207,LEFT_HAND,
7,32.78454,-182.7938,3940.472,RIGHT_HAND,
8,8.630074,85.335205,3516.86,TORSO,
9,-84.94784,-78.14518,3474.1948,LEFT_HIP,
10,21.809494,-77.72576,3619.5269,RIGHT_HIP,
11,-139.29927,-442.17816,3394.607,LEFT_KNEE,
12,146.16447,-436.42563,3536.4797,RIGHT_KNEE,
13,-232.6315,-774.27026,3501.8662,LEFT_FOOT,
14,76.76594,-784.0221,3583.4968,RIGHT_FOOT,
0,165.42201,478.83368,3487.083,HEAD,
1,99.752075,211.76161,3470.505,NECK,
2,48.530384,205.55563,3367.8027,LEFT_SHOULDER,
3,150.97375,217.96759,3573.207,RIGHT_SHOULDER,
4,-84.84448,6.734482,3364.6882,LEFT_ELBOW,
5,101.868576,61.337143,3738.0608,RIGHT_ELBOW,
6,-129.99854,-103.533775,3383.916,LEFT_HAND,
7,61.007755,-172.17313,3913.9973,RIGHT_HAND,
8,42.430645,53.876923,3508.634,TORSO,
9,-52.52863,-108.56795,3471.2974,LEFT_HIP,
10,22.74707,-99.447586,3622.229,RIGHT_HIP,
11,-111.65813,-456.052,3382.867,LEFT_KNEE,
12,146.02927,-439.78186,3550.1445,RIGHT_KNEE,
13,-216.8389,-787.3219,3491.9746,LEFT_FOOT,
14,70.02858,-775.2998,3595.6787,RIGHT_FOOT,
0,204.65665,468.6425,3477.0862,HEAD,
1,124.26526,209.09366,3496.5886,NECK,
2,89.77002,204.2977,3372.6582,LEFT_SHOULDER,
3,158.7605,213.88962,3620.519,RIGHT_SHOULDER,
4,-57.036026,30.182205,3354.9565,LEFT_ELBOW,
5,82.51731,25.738083,3750.4033,RIGHT_ELBOW,
6,-98.53037,-102.956024,3363.3164,LEFT_HAND,
7,46.291946,-197.58694,3922.014,RIGHT_HAND,
8,63.686108,50.402557,3519.5918,TORSO,
9,-19.060684,-111.37057,3462.9536,LEFT_HIP,
10,25.27459,-105.20652,3622.2363,RIGHT_HIP,
11,-76.43742,-459.42325,3372.637,LEFT_KNEE,
12,165.22495,-472.20105,3573.9902,RIGHT_KNEE,
13,-221.72002,-767.52454,3492.3665,LEFT_FOOT,
14,75.22477,-815.59924,3606.5383,RIGHT_FOOT,
0,246.3391,449.16953,3458.1934,HEAD,
1,144.4709,211.19202,3495.4285,NECK,
2,126.87952,201.8596,3376.1333,LEFT_SHOULDER,
3,162.06229,220.52444,3614.7236,RIGHT_SHOULDER,
4,-38.24539,17.654388,3364.6792,LEFT_ELBOW,
5,83.32864,32.424103,3730.5107,RIGHT_ELBOW,
6,-88.60563,-131.8932,3370.747,LEFT_HAND,
7,46.43747,-186.96577,3910.6409,RIGHT_HAND,
8,78.31148,48.375053,3517.9216,TORSO,
9,-0.08294678,-120.93272,3457.4436,LEFT_HIP,
10,24.387054,-107.95112,3623.386,RIGHT_HIP,
11,-31.3238,-478.2244,3356.6394,LEFT_KNEE,
12,168.44635,-477.76352,3571.752,RIGHT_KNEE,
13,-215.27747,-761.62085,3485.804,LEFT_FOOT,
14,68.50713,-807.8992,3606.4856,RIGHT_FOOT,
0,270.9842,436.37006,3449.627,HEAD,
1,157.57947,206.69731,3495.2869,NECK,
2,147.33469,196.13109,3377.572,LEFT_SHOULDER,
3,167.82426,217.26352,3613.0017,RIGHT_SHOULDER,
4,-10.049194,7.5033875,3360.404,LEFT_ELBOW,
5,104.90084,32.778885,3685.0789,RIGHT_ELBOW,
6,-61.331818,-128.05563,3381.6584,LEFT_HAND,
7,53.08356,-174.25037,3828.8394,RIGHT_HAND,
8,87.609856,40.058727,3516.3342,TORSO,
9,10.042099,-134.41638,3450.0774,LEFT_HIP,
10,25.238373,-118.743324,3624.6858,RIGHT_HIP,
11,16.000622,-488.67245,3352.441,LEFT_KNEE,
12,155.66125,-511.08707,3556.5017,RIGHT_KNEE,
13,-209.5341,-736.05475,3454.205,LEFT_FOOT,
14,64.68411,-806.65283,3611.698,RIGHT_FOOT,
0,312.597,410.0221,3437.233,HEAD,
1,179.16858,198.21649,3488.0986,NECK,
2,179.17163,179.49367,3365.4004,LEFT_SHOULDER,
3,179.16553,216.9393,3610.7969,RIGHT_SHOULDER,
4,9.5937195,-4.0907135,3357.8223,LEFT_ELBOW,
5,299.5835,-9.251968,3368.8655,RIGHT_ELBOW,
6,-25.188889,-117.36645,3409.9246,LEFT_HAND,
7,26.94751,-147.89175,3807.782,RIGHT_HAND,
8,102.06166,33.075146,3513.2961,TORSO,
9,24.956894,-145.2586,3452.0386,LEFT_HIP,
10,24.95259,-118.87379,3624.9487,RIGHT_HIP,
11,54.61786,-488.68597,3337.288,LEFT_KNEE,
12,167.83704,-520.88025,3540.1653,RIGHT_KNEE,
13,-186.49077,-725.4226,3424.7173,LEFT_FOOT,
14,60.859177,-810.4872,3619.671,RIGHT_FOOT,
0,338.31604,394.98846,3403.9731,HEAD,
1,186.77942,199.08318,3501.109,NECK,
2,196.46141,181.99176,3392.831,LEFT_SHOULDER,
3,177.09743,216.17459,3609.3867,RIGHT_SHOULDER,
4,43.525772,-14.88562,3364.0518,LEFT_ELBOW,
5,310.281,-32.05229,3376.7012,RIGHT_ELBOW,
6,27.175323,-110.09628,3442.7927,LEFT_HAND,
7,52.381165,-114.218605,3771.896,RIGHT_HAND,
8,117.80472,31.697268,3521.3628,TORSO,
9,56.230904,-148.75328,3458.8494,LEFT_HIP,
10,41.42913,-122.62401,3624.384,RIGHT_HIP,
11,78.51146,-481.62225,3330.4487,LEFT_KNEE,
12,190.1189,-517.7764,3585.5757,RIGHT_KNEE,
13,-157.90767,-739.29694,3413.2087,LEFT_FOOT,
14,88.1387,-827.526,3634.787,RIGHT_FOOT,
0,353.54565,387.00854,3386.5413,HEAD,
1,197.30923,209.20563,3518.9717,NECK,
2,208.77661,200.65886,3432.413,LEFT_SHOULDER,
3,185.84187,217.75238,3605.5303,RIGHT_SHOULDER,
4,66.594376,-27.457352,3376.0535,LEFT_ELBOW,
5,332.26822,-23.527359,3396.6594,RIGHT_ELBOW,
6,395.4511,-37.392742,3673.1887,LEFT_HAND,
7,85.649216,-78.67348,3717.4607,RIGHT_HAND,
8,133.41905,39.515423,3527.2627,TORSO,
9,80.80201,-138.57678,3450.461,LEFT_HIP,
10,58.255714,-121.772766,3620.6465,RIGHT_HIP,
11,115.906784,-473.59286,3307.1116,LEFT_KNEE,
12,203.92227,-511.38867,3589.1309,RIGHT_KNEE,
13,-49.808304,-750.8652,3400.0107,LEFT_FOOT,
14,105.19818,-827.4778,3639.1973,RIGHT_FOOT,
0,369.9867,371.02356,3345.6204,HEAD,
1,214.38092,205.54147,3527.1882,NECK,
2,225.93509,200.55444,3467.626,LEFT_SHOULDER,
3,202.82678,210.5285,3586.7505,RIGHT_SHOULDER,
4,91.36812,-26.821457,3380.2842,LEFT_ELBOW,
5,363.1499,-41.29117,3395.778,RIGHT_ELBOW,
6,478.80853,169.8494,3489.6675,LEFT_HAND,
7,116.78876,-41.395985,3659.4268,RIGHT_HAND,
8,149.52727,38.63078,3528.5828,TORSO,
9,101.76069,-135.65508,3441.8923,LEFT_HIP,
10,67.586525,-120.90475,3618.0623,RIGHT_HIP,
11,158.674,-452.97528,3284.7573,LEFT_KNEE,
12,227.03473,-498.7049,3578.4253,RIGHT_KNEE,
13,54.802673,-768.6156,3361.3772,LEFT_FOOT,
14,117.33944,-816.745,3632.0354,RIGHT_FOOT,
0,381.6577,360.8547,3320.4487,HEAD,
1,278.10678,170.96721,3452.737,NECK,
2,266.55157,169.05891,3408.1765,LEFT_SHOULDER,
3,289.662,172.87549,3497.2976,RIGHT_SHOULDER,
4,120.390625,-69.077545,3340.1477,LEFT_ELBOW,
5,391.56656,2.1955566,3435.9712,RIGHT_ELBOW,
6,457.03937,109.014465,3449.0767,LEFT_HAND,
7,357.56018,188.25935,3296.092,RIGHT_HAND,
8,189.27061,23.100887,3482.106,TORSO,
9,74.15067,-129.10606,3410.1162,LEFT_HIP,
10,126.71824,-120.4248,3612.8335,RIGHT_HIP,
11,212.42154,-442.57947,3251.4722,LEFT_KNEE,
12,290.95502,-494.69656,3590.9333,RIGHT_KNEE,
13,40.99893,-782.8505,3403.7559,LEFT_FOOT,
14,167.62166,-874.8998,3534.9973,RIGHT_FOOT,
0,396.94003,362.43787,3284.6143,HEAD,
1,296.52618,153.01123,3397.353,NECK,
2,294.1601,133.2856,3341.9297,LEFT_SHOULDER,
3,298.89227,172.73685,3452.7764,RIGHT_SHOULDER,
4,125.799194,-70.72905,3383.4473,LEFT_ELBOW,
5,441.1325,69.42087,3292.5188,RIGHT_ELBOW,
6,440.95813,92.35281,3470.2017,LEFT_HAND,
7,308.83057,143.56068,3229.306,RIGHT_HAND,
8,214.93044,10.259866,3451.6428,TORSO,
9,128.78201,-170.44647,3399.2898,LEFT_HIP,
10,137.88739,-94.536514,3612.5754,RIGHT_HIP,
11,242.7818,-471.8809,3215.5322,LEFT_KNEE,
12,317.99823,-462.96545,3578.4238,RIGHT_KNEE,
13,116.79115,-787.40076,3484.1863,LEFT_FOOT,
14,161.29332,-809.275,3540.8777,RIGHT_FOOT,
0,399.71606,365.58618,3247.723,HEAD,
1,308.84985,143.07233,3398.0002,NECK,
2,307.4429,123.44709,3342.3303,LEFT_SHOULDER,
3,310.25677,162.69756,3453.6702,RIGHT_SHOULDER,
4,154.14433,-45.20217,3396.0789,LEFT_ELBOW,
5,442.32007,58.706688,3289.9746,RIGHT_ELBOW,
6,400.19943,77.86552,3489.3247,LEFT_HAND,
7,374.04587,212.14395,3203.6804,RIGHT_HAND,
8,229.31947,4.2732177,3448.941,TORSO,
9,147.12662,-171.66467,3394.532,LEFT_HIP,
10,152.45157,-97.38711,3605.2312,RIGHT_HIP,
11,299.1748,-417.0177,3145.871,LEFT_KNEE,
12,334.81055,-483.15952,3551.6309,RIGHT_KNEE,
13,118.623276,-785.0266,3492.303,LEFT_FOOT,
14,144.26091,-769.94354,3546.0017,RIGHT_FOOT,
0,401.24713,372.95935,3228.651,HEAD,
1,339.3462,151.39754,3348.524,NECK,
2,307.90787,118.89525,3246.1616,LEFT_SHOULDER,
3,370.78452,183.89983,3450.8862,RIGHT_SHOULDER,
4,134.24536,-54.755615,3372.4639,LEFT_ELBOW,
5,511.28754,85.064964,3306.954,RIGHT_ELBOW,
6,372.68933,58.8098,3488.8792,LEFT_HAND,
7,441.26883,170.19519,3166.6047,RIGHT_HAND,
8,292.1099,2.1714616,3410.4143,TORSO,
9,219.3552,-173.43663,3389.2175,LEFT_HIP,
10,270.392,-120.6726,3555.3918,RIGHT_HIP,
11,375.05035,-409.23297,3124.4197,LEFT_KNEE,
12,314.3889,-494.87088,3549.5215,RIGHT_KNEE,
13,178.96016,-779.5222,3502.218,LEFT_FOOT,
14,81.62645,-768.3557,3569.5808,RIGHT_FOOT,
0,399.1219,380.9837,3186.0605,HEAD,
1,347.48654,149.87306,3334.3496,NECK,
2,332.47546,97.68019,3218.883,LEFT_SHOULDER,
3,362.49762,202.06593,3449.8162,RIGHT_SHOULDER,
4,192.92104,-57.43593,3353.008,LEFT_ELBOW,
5,510.69473,106.8353,3324.9287,RIGHT_ELBOW,
6,669.8593,35.181595,3288.8264,LEFT_HAND,
7,396.83447,156.86002,3281.9287,RIGHT_HAND,
8,311.2977,3.1639392,3405.3694,TORSO,
9,265.7102,-176.22389,3404.094,LEFT_HIP,
10,284.5075,-110.86647,3548.6843,RIGHT_HIP,
11,385.12488,-411.65778,3122.1787,LEFT_KNEE,
12,351.62732,-486.8457,3557.9106,RIGHT_KNEE,
13,549.8419,-723.57574,3243.7087,LEFT_FOOT,
14,106.71933,-756.61926,3590.7205,RIGHT_FOOT,
0,398.0015,386.61493,3163.4128,HEAD,
