joint,x,y,z,jointname,voiceover
6,-335.5031,866.655,3469.605,LEFT_HAND,
7,334.88052,714.768,3396.641,RIGHT_HAND,
8,4.6138463,189.29721,3373.2437,TORSO,
9,-68.11092,13.026108,3330.442,LEFT_HIP,
10,84.736046,15.410568,3334.0483,RIGHT_HIP,
11,-126.9538,-385.3263,3324.1208,LEFT_KNEE,
12,153.96527,-375.88123,3350.5107,RIGHT_KNEE,
13,-178.13947,-761.25085,3354.5737,LEFT_FOOT,
14,197.64555,-753.3889,3389.4163,RIGHT_FOOT,
0,7.049686,567.3273,3512.0127,HEAD,
1,0.6300702,364.83832,3413.055,NECK,
2,-103.74253,362.809,3412.0967,LEFT_SHOULDER,
3,105.00268,366.8676,3414.0132,RIGHT_SHOULDER,
4,-286.66238,533.7709,3449.5613,LEFT_ELBOW,
5,281.39105,510.4694,3429.9783,RIGHT_ELBOW,
6,-295.75446,866.47705,3456.0767,LEFT_HAND,
7,273.2069,859.68994,3483.8909,RIGHT_HAND,
8,4.427375,189.4047,3370.979,TORSO,
9,-69.26632,12.464432,3328.1917,LEFT_HIP,
10,85.715675,15.477737,3329.6145,RIGHT_HIP,
11,-126.952545,-387.1217,3324.3167,LEFT_KNEE,
12,154.2175,-374.1513,3351.6863,RIGHT_KNEE,
13,-178.10983,-761.7837,3353.4893,LEFT_FOOT,
14,197.97299,-751.9928,3389.2273,RIGHT_FOOT,
0,6.126604,568.0095,3513.968,HEAD,
1,7.5135093,373.88528,3409.1387,NECK,
2,-99.680695,373.02655,3414.7366,LEFT_SHOULDER,
3,114.70772,374.74402,3403.5408,RIGHT_SHOULDER,
4,-286.4059,541.3237,3447.448,LEFT_ELBOW,
5,280.39703,506.7004,3432.3313,RIGHT_ELBOW,
6,-246.6908,877.24347,3439.4675,LEFT_HAND,
7,229.46155,871.8201,3488.85,RIGHT_HAND,
8,6.706543,195.8287,3366.3716,TORSO,
9,-73.528885,17.135834,3327.7524,LEFT_HIP,
10,85.32803,18.408417,3319.4565,RIGHT_HIP,
11,-128.43277,-387.32922,3328.8235,LEFT_KNEE,
12,153.57538,-372.88412,3344.7432,RIGHT_KNEE,
13,-177.91449,-761.7965,3362.1782,LEFT_FOOT,
14,196.52797,-754.03986,3383.148,RIGHT_FOOT,
0,19.205757,571.7572,3517.0857,HEAD,
1,12.000861,376.02002,3409.7976,NECK,
2,-97.8169,374.8341,3421.7786,LEFT_SHOULDER,
3,121.81863,377.2059,3397.8167,RIGHT_SHOULDER,
4,-276.9465,546.35767,3443.573,LEFT_ELBOW,
5,280.65607,506.39514,3432.3123,RIGHT_ELBOW,
6,-207.25554,865.22504,3452.5918,LEFT_HAND,
7,182.13406,851.5292,3481.9338,RIGHT_HAND,
8,9.202846,198.45718,3366.575,TORSO,
9,-71.69775,20.05095,3331.873,LEFT_HIP,
10,84.50739,21.737778,3314.8315,RIGHT_HIP,
11,-128.91136,-383.14185,3333.62,LEFT_KNEE,
12,150.81012,-372.50348,3342.5708,RIGHT_KNEE,
13,-177.69193,-757.48975,3368.0127,LEFT_FOOT,
14,196.99123,-757.0349,3379.2834,RIGHT_FOOT,
0,28.95517,591.64264,3542.0935,HEAD,
1,9.762289,375.78326,3413.7734,NECK,
2,-95.52855,373.75616,3425.2854,LEFT_SHOULDER,
3,115.05313,377.81036,3402.2615,RIGHT_SHOULDER,
4,-271.77728,543.1324,3438.8564,LEFT_ELBOW,
5,280.6886,510.78214,3432.7197,RIGHT_ELBOW,
6,-173.4875,839.7485,3427.2168,LEFT_HAND,
7,241.01576,740.927,3452.219,RIGHT_HAND,
8,8.182664,199.74873,3368.328,TORSO,
9,-69.55461,22.24797,3331.209,LEFT_HIP,
10,82.76068,25.180435,3314.5557,RIGHT_HIP,
11,-130.80449,-381.06195,3332.465,LEFT_KNEE,
12,150.36702,-373.70538,3342.8184,RIGHT_KNEE,
13,-177.1886,-755.30786,3368.867,LEFT_FOOT,
14,195.69286,-756.2567,3379.4187,RIGHT_FOOT,
0,7.4288197,595.10645,3556.3604,HEAD,
1,12.931289,367.12827,3424.1692,NECK,
2,-95.53579,367.2022,3430.6223,LEFT_SHOULDER,
3,121.39837,367.05432,3417.716,RIGHT_SHOULDER,
4,-268.1215,532.3838,3442.071,LEFT_ELBOW,
5,279.87558,526.5705,3424.605,RIGHT_ELBOW,
6,-152.52287,812.0914,3426.443,LEFT_HAND,
7,158.08649,787.07367,3424.6074,RIGHT_HAND,
8,9.772068,195.55632,3373.0342,TORSO,
9,-69.771126,24.036453,3326.4436,LEFT_HIP,
10,82.99682,23.932297,3317.3547,RIGHT_HIP,
11,-131.20757,-379.30743,3328.4138,LEFT_KNEE,
12,150.80338,-375.33588,3345.9849,RIGHT_KNEE,
13,-177.09909,-753.3013,3366.0366,LEFT_FOOT,
14,194.78839,-754.99207,3384.8643,RIGHT_FOOT,
0,-36.620514,600.5422,3532.5156,HEAD,
1,2.8874378,375.9917,3419.2239,NECK,
2,-114.91687,374.69562,3418.1567,LEFT_SHOULDER,
3,120.69174,377.28775,3420.291,RIGHT_SHOULDER,
4,-267.10553,532.99536,3446.1104,LEFT_ELBOW,
5,280.57413,527.7549,3421.5679,RIGHT_ELBOW,
6,-141.8459,796.52606,3425.482,LEFT_HAND,
7,102.88368,812.96533,3415.1243,RIGHT_HAND,
8,5.2564607,202.06999,3368.9355,TORSO,
9,-68.47034,27.311096,3317.958,LEFT_HIP,
10,83.72131,28.985504,3319.3364,RIGHT_HIP,
11,-130.58968,-379.63623,3323.9255,LEFT_KNEE,
12,148.15704,-371.7729,3348.32,RIGHT_KNEE,
13,-176.85332,-754.67334,3363.5767,LEFT_FOOT,
14,193.82158,-751.4346,3389.1702,RIGHT_FOOT,
0,-34.936245,627.22217,3508.4458,HEAD,
1,5.8268847,379.01965,3424.7256,NECK,
2,-108.34282,378.17755,3425.9873,LEFT_SHOULDER,
3,119.9966,379.86176,3423.4639,RIGHT_SHOULDER,
4,-268.04004,537.28,3447.9753,LEFT_ELBOW,
5,154.1723,509.00092,3396.8013,RIGHT_ELBOW,
6,-102.07353,818.5946,3425.4238,LEFT_HAND,
7,101.88414,805.0266,3409.8772,RIGHT_HAND,
8,6.5332923,203.94197,3371.7937,TORSO,
9,-68.657295,28.30449,3319.7004,LEFT_HIP,
10,83.136696,29.424088,3318.0232,RIGHT_HIP,
11,-130.68149,-377.60968,3323.3318,LEFT_KNEE,
12,148.81534,-372.9452,3346.4954,RIGHT_KNEE,
13,-176.2489,-754.19904,3364.6934,LEFT_FOOT,
14,192.3348,-749.3445,3390.5327,RIGHT_FOOT,
0,-59.47235,665.5504,3509.3157,HEAD,
1,2.2175477,382.74677,3422.9617,NECK,
2,-114.20394,380.10352,3426.2595,LEFT_SHOULDER,
3,118.63903,385.38995,3419.6638,RIGHT_SHOULDER,
4,-265.977,538.3207,3440.3557,LEFT_ELBOW,
5,247.7602,507.7286,3412.9976,RIGHT_ELBOW,
6,-133.99046,795.8158,3414.411,LEFT_HAND,
7,204.86575,711.8485,3405.6487,RIGHT_HAND,
8,4.806445,204.94667,3371.8474,TORSO,
9,-68.721306,25.418442,3322.8892,LEFT_HIP,
10,83.511986,28.87474,3318.5771,RIGHT_HIP,
11,-130.15439,-379.2303,3324.8625,LEFT_KNEE,
12,148.60803,-369.8507,3344.1404,RIGHT_KNEE,
13,-175.36728,-756.92645,3366.486,LEFT_FOOT,
14,191.04173,-744.3629,3390.4211,RIGHT_FOOT,
0,-75.20407,677.9884,3504.1685,HEAD,
1,6.807388,371.53827,3428.06,NECK,
2,-107.02088,368.05338,3437.9666,LEFT_SHOULDER,
3,120.63566,375.02316,3418.1536,RIGHT_SHOULDER,
4,-266.70084,550.27527,3437.4614,LEFT_ELBOW,
5,253.8989,504.3875,3419.8828,RIGHT_ELBOW,
6,-188.03247,762.335,3422.6892,LEFT_HAND,
7,221.07411,688.7619,3419.2207,RIGHT_HAND,
8,7.43019,198.91338,3374.4897,TORSO,
9,-66.873795,23.994568,3327.4402,LEFT_HIP,
10,82.97978,28.582397,3314.3987,RIGHT_HIP,
11,-129.67355,-381.41656,3330.6267,LEFT_KNEE,
12,147.85316,-367.9518,3337.7603,RIGHT_KNEE,
13,-174.12697,-762.6273,3372.5498,LEFT_FOOT,
14,191.1752,-744.178,3383.91,RIGHT_FOOT,
0,-66.72291,671.5917,3499.0466,HEAD,
1,3.438725,365.49542,3429.6648,NECK,
2,-111.436745,360.29663,3442.4966,LEFT_SHOULDER,
3,118.3142,370.6942,3416.833,RIGHT_SHOULDER,
4,-266.44104,551.6693,3438.407,LEFT_ELBOW,
5,250.55646,510.6487,3418.7617,RIGHT_ELBOW,
6,-136.08665,798.58575,3391.145,LEFT_HAND,
7,105.624695,784.9236,3406.7551,RIGHT_HAND,
8,5.1750026,195.02626,3376.1428,TORSO,
9,-68.09046,21.162811,3330.9988,LEFT_HIP,
10,81.91302,27.951385,3314.243,RIGHT_HIP,
11,-129.15118,-382.8015,3330.3218,LEFT_KNEE,
12,148.07935,-367.08832,3336.4365,RIGHT_KNEE,
13,-173.75201,-763.3843,3371.2722,LEFT_FOOT,
14,191.63431,-744.287,3382.7454,RIGHT_FOOT,
0,-24.02775,657.7954,3501.2773,HEAD,
1,3.1106544,372.5313,3427.752,NECK,
2,-111.74703,367.8993,3439.0796,LEFT_SHOULDER,
3,117.96833,377.16336,3416.4243,RIGHT_SHOULDER,
4,-265.57016,546.2594,3439.5876,LEFT_ELBOW,
5,255.84015,520.01404,3418.8267,RIGHT_ELBOW,
6,-111.669815,810.50256,3396.9287,LEFT_HAND,
7,219.04196,704.3654,3410.8423,RIGHT_HAND,
8,4.95804,199.12712,3375.576,TORSO,
9,-68.60963,22.68155,3330.8376,LEFT_HIP,
10,82.22048,28.764282,3315.9622,RIGHT_HIP,
11,-129.03442,-380.13583,3328.7188,LEFT_KNEE,
12,147.27003,-367.36996,3336.1025,RIGHT_KNEE,
13,-173.08334,-759.95135,3371.8013,LEFT_FOOT,
14,191.34476,-742.53296,3386.8628,RIGHT_FOOT,
0,-7.7193627,646.3273,3493.848,HEAD,
1,2.2386708,376.48218,3426.2715,NECK,
2,-115.00363,372.2298,3435.799,LEFT_SHOULDER,
3,119.48097,380.73456,3416.744,RIGHT_SHOULDER,
4,-267.9256,542.56885,3440.0344,LEFT_ELBOW,
5,259.90665,525.5798,3420.0154,RIGHT_ELBOW,
6,-104.24652,809.05743,3399.345,LEFT_HAND,
7,224.08371,701.6677,3407.229,RIGHT_HAND,
8,4.3902216,201.01482,3374.4324,TORSO,
9,-69.12071,22.803177,3328.742,LEFT_HIP,
10,82.204254,28.291733,3316.4446,RIGHT_HIP,
11,-129.06479,-381.77185,3328.7036,LEFT_KNEE,
12,147.867,-367.31018,3335.7095,RIGHT_KNEE,
13,-172.0741,-760.81635,3374.2615,LEFT_FOOT,
14,192.78777,-744.9438,3385.4644,RIGHT_FOOT,
0,-4.1792355,632.53827,3487.895,HEAD,
1,0.4988389,377.38562,3425.1252,NECK,
2,-115.86058,369.69318,3439.6013,LEFT_SHOULDER,
3,116.858246,385.07806,3410.6492,RIGHT_SHOULDER,
4,-267.73853,536.502,3444.6973,LEFT_ELBOW,
5,269.35953,541.81036,3407.5122,RIGHT_ELBOW,
6,-101.66383,802.18774,3391.9216,LEFT_HAND,
7,112.237915,799.13855,3395.1062,RIGHT_HAND,
8,4.9414854,205.36601,3369.4253,TORSO,
9,-70.60496,28.058365,3323.6768,LEFT_HIP,
10,89.37322,38.634445,3303.774,RIGHT_HIP,
11,-130.14886,-376.25214,3322.8433,LEFT_KNEE,
12,147.1948,-368.6139,3339.9053,RIGHT_KNEE,
13,-175.3594,-754.9346,3385.9734,LEFT_FOOT,
14,192.95502,-747.0112,3390.545,RIGHT_FOOT,
0,-11.028301,620.87305,3488.969,HEAD,
1,-0.075134754,378.50586,3425.284,NECK,
2,-117.427444,371.64362,3438.4587,LEFT_SHOULDER,
3,117.27716,385.36807,3412.1091,RIGHT_SHOULDER,
4,-269.32764,538.25336,3437.8655,LEFT_ELBOW,
5,274.76172,547.21857,3406.6167,RIGHT_ELBOW,
6,-119.91144,791.886,3390.3167,LEFT_HAND,
7,194.23535,705.061,3390.6162,RIGHT_HAND,
8,4.0859184,204.13043,3371.5222,TORSO,
9,-70.04541,25.176834,3326.55,LEFT_HIP,
10,86.53935,34.333206,3308.971,RIGHT_HIP,
11,-128.79486,-378.0243,3324.637,LEFT_KNEE,
12,146.35225,-365.33484,3337.4111,RIGHT_KNEE,
13,-175.07639,-757.4485,3381.5735,LEFT_FOOT,
14,192.10178,-744.1049,3388.4739,RIGHT_FOOT,
0,-28.905968,649.124,3500.4944,HEAD,
1,-2.1142576,376.90536,3427.986,NECK,
2,-119.75482,369.3043,3441.5303,LEFT_SHOULDER,
3,115.52632,384.50644,3414.442,RIGHT_SHOULDER,
4,-275.2929,542.07556,3413.6558,LEFT_ELBOW,
5,276.13245,554.5372,3408.7493,RIGHT_ELBOW,
6,-111.44685,796.2942,3369.9023,LEFT_HAND,
7,183.49063,707.6799,3392.4426,RIGHT_HAND,
8,2.9151652,202.3681,3373.718,TORSO,
9,-69.62398,22.818924,3328.3806,LEFT_HIP,
10,85.51315,32.84276,3310.5193,RIGHT_HIP,
11,-127.62637,-380.4071,3325.4658,LEFT_KNEE,
12,146.26147,-363.79755,3335.6782,RIGHT_KNEE,
13,-175.3234,-759.6476,3379.7717,LEFT_FOOT,
14,191.54785,-742.8183,3387.3108,RIGHT_FOOT,
0,-16.500633,656.4202,3500.5898,HEAD,
1,-3.340375,377.01666,3431.159,NECK,
2,-121.63356,368.80927,3445.0833,LEFT_SHOULDER,
3,114.95282,385.22406,3417.2346,RIGHT_SHOULDER,
4,-272.3903,538.8457,3420.804,LEFT_ELBOW,
5,276.91983,561.67163,3403.0544,RIGHT_ELBOW,
6,-136.19133,784.296,3366.6719,LEFT_HAND,
7,90.07765,808.72925,3381.2566,RIGHT_HAND,
8,2.2365308,202.50238,3375.6736,TORSO,
9,-70.27967,22.56987,3329.3806,LEFT_HIP,
10,85.90655,33.406326,3310.9958,RIGHT_HIP,
11,-126.45346,-380.47742,3325.9724,LEFT_KNEE,
12,146.05014,-362.23224,3334.2375,RIGHT_KNEE,
13,-175.02289,-759.68677,3379.444,LEFT_FOOT,
14,191.45064,-740.765,3386.9595,RIGHT_FOOT,
0,8.461137,631.94226,3507.422,HEAD,
1,-6.0611143,374.26566,3442.6038,NECK,
2,-123.3853,364.83826,3456.1868,LEFT_SHOULDER,
3,111.26308,383.69305,3429.0208,RIGHT_SHOULDER,
4,-273.54602,532.10547,3413.0432,LEFT_ELBOW,
5,272.703,561.8429,3390.584,RIGHT_ELBOW,
6,-125.436844,788.89856,3373.5664,LEFT_HAND,
7,175.83032,724.45514,3383.2224,RIGHT_HAND,
8,0.7996298,200.81018,3381.4749,TORSO,
9,-70.58881,21.067108,3329.405,LEFT_HIP,
10,85.90955,33.642303,3311.2869,RIGHT_HIP,
11,-124.62494,-382.51492,3325.7651,LEFT_KNEE,
12,145.61722,-361.0273,3334.6035,RIGHT_KNEE,
13,-173.365,-761.1295,3377.995,LEFT_FOOT,
14,191.58652,-738.58923,3389.3801,RIGHT_FOOT,
0,3.5448074,609.1212,3484.188,HEAD,
1,-9.133068,370.49634,3461.7974,NECK,
2,-124.47246,359.216,3465.051,LEFT_SHOULDER,
3,106.206314,381.77673,3458.5437,RIGHT_SHOULDER,
4,-271.47388,526.3932,3421.8442,LEFT_ELBOW,
5,271.9572,567.3044,3393.7288,RIGHT_ELBOW,
6,-98.85338,793.7322,3363.6077,LEFT_HAND,
7,106.634415,815.2409,3398.745,RIGHT_HAND,
8,5.493754,200.48155,3390.8665,TORSO,
9,-45.686447,24.030731,3321.792,LEFT_HIP,
10,85.9276,36.90277,3318.079,RIGHT_HIP,
11,-124.31328,-384.59048,3318.7854,LEFT_KNEE,
12,145.98485,-358.4213,3341.4792,RIGHT_KNEE,
13,-168.59412,-754.8142,3373.3167,LEFT_FOOT,
14,192.7686,-736.39404,3395.3062,RIGHT_FOOT,
0,-5.3450203,615.765,3487.2214,HEAD,
1,-5.874249,373.60468,3428.5728,NECK,
2,-111.375656,363.52438,3440.889,LEFT_SHOULDER,
3,99.62717,383.68494,3416.2566,RIGHT_SHOULDER,
4,-270.80408,537.78265,3424.2769,LEFT_ELBOW,
5,270.77307,555.6501,3391.559,RIGHT_ELBOW,
6,-235.92764,699.5439,3400.0884,LEFT_HAND,
7,88.91875,810.5405,3385.4587,RIGHT_HAND,
8,4.331489,200.75345,3374.5242,TORSO,
9,-55.818295,21.180023,3328.689,LEFT_HIP,
10,84.892746,34.62445,3312.2622,RIGHT_HIP,
11,-123.7807,-383.06885,3325.2764,LEFT_KNEE,
12,145.74712,-360.90298,3334.5713,RIGHT_KNEE,
13,-170.54474,-755.07153,3379.2207,LEFT_FOOT,
14,192.9836,-738.0597,3387.8572,RIGHT_FOOT,
0,-8.216052,598.14594,3481.41,HEAD,
1,-2.6328893,372.45532,3423.104,NECK,
2,-110.05611,365.4085,3430.5554,LEFT_SHOULDER,
3,104.79031,379.50208,3415.6526,RIGHT_SHOULDER,
4,-269.2768,539.00916,3429.3052,LEFT_ELBOW,
5,264.48053,551.02435,3379.43,RIGHT_ELBOW,
6,-200.19385,739.4906,3389.9504,LEFT_HAND,
7,76.043594,832.3699,3356.2603,RIGHT_HAND,
8,5.117901,199.78168,3371.5457,TORSO,
9,-60.626072,22.286911,3325.0852,LEFT_HIP,
10,86.36345,31.929184,3314.8894,RIGHT_HIP,
11,-123.71984,-381.30145,3322.492,LEFT_KNEE,
12,146.96552,-363.30768,3337.0603,RIGHT_KNEE,
13,-172.10757,-750.71716,3372.4949,LEFT_FOOT,
14,193.04948,-738.51764,3390.258,RIGHT_FOOT,
0,-4.310961,598.7062,3485.777,HEAD,
1,-1.1160135,375.42355,3414.875,NECK,
2,-109.56955,368.59064,3424.94,LEFT_SHOULDER,
3,107.337524,382.25647,3404.81,RIGHT_SHOULDER,
4,-268.09314,545.5002,3421.4922,LEFT_ELBOW,
5,257.7488,550.2698,3381.141,RIGHT_ELBOW,
6,-156.12946,796.2236,3341.582,LEFT_HAND,
7,84.80101,853.5394,3400.0605,RIGHT_HAND,
8,5.495509,200.91286,3367.644,TORSO,
9,-62.57568,21.69693,3327.344,LEFT_HIP,
10,86.789734,31.107391,3313.4822,RIGHT_HIP,
11,-123.74044,-381.64682,3324.1375,LEFT_KNEE,
12,146.59253,-363.76373,3333.427,RIGHT_KNEE,
13,-172.27408,-754.09924,3374.0479,LEFT_FOOT,
14,193.53453,-738.6056,3386.7415,RIGHT_FOOT,
0,15.215128,596.4252,3491.5544,HEAD,
1,0.9095292,376.34354,3417.7532,NECK,
2,-107.45817,370.60248,3425.8933,LEFT_SHOULDER,
3,109.27723,382.0846,3409.613,RIGHT_SHOULDER,
4,-247.50012,564.2855,3418.1125,LEFT_ELBOW,
5,240.17319,568.3992,3384.7622,RIGHT_ELBOW,
6,-190.53802,762.2921,3336.2222,LEFT_HAND,
7,187.62073,729.72754,3398.9585,RIGHT_HAND,
8,6.538923,201.43805,3369.3376,TORSO,
9,-63.714638,22.512466,3326.622,LEFT_HIP,
10,88.05128,30.552658,3315.2222,RIGHT_HIP,
11,-124.242035,-381.00934,3322.9324,LEFT_KNEE,
12,146.08627,-364.09015,3332.9927,RIGHT_KNEE,
13,-172.82097,-752.8158,3369.3586,LEFT_FOOT,
14,193.53807,-737.544,3383.6482,RIGHT_FOOT,
0,7.0270386,592.9667,3485.791,HEAD,
1,-7.183586,387.11566,3418.1763,NECK,
2,-124.34112,379.27173,3423.6143,LEFT_SHOULDER,
3,109.973946,394.95953,3412.7383,RIGHT_SHOULDER,
4,-230.60074,572.43506,3394.3845,LEFT_ELBOW,
5,234.85779,582.30695,3380.181,RIGHT_ELBOW,
6,-187.00812,772.41437,3321.5452,LEFT_HAND,
7,138.56847,809.7117,3349.4387,RIGHT_HAND,
8,2.626524,207.01021,3369.7383,TORSO,
9,-63.070793,21.849411,3324.805,LEFT_HIP,
10,87.94407,31.960129,3317.7957,RIGHT_HIP,
11,-124.254906,-382.23602,3320.6,LEFT_KNEE,
12,145.55283,-362.77203,3333.7517,RIGHT_KNEE,
13,-172.37027,-754.1741,3369.5151,LEFT_FOOT,
14,193.18443,-735.2463,3384.7998,RIGHT_FOOT,
0,2.9472265,591.80316,3482.704,HEAD,
1,-2.2296429,395.81042,3415.1924,NECK,
2,-118.67447,388.81827,3423.4434,LEFT_SHOULDER,
3,114.215195,402.80255,3406.9414,RIGHT_SHOULDER,
4,-207.92896,570.24097,3382.5532,LEFT_ELBOW,
5,226.33792,595.3446,3342.1956,RIGHT_ELBOW,
6,-98.85383,891.44336,3312.651,LEFT_HAND,
7,113.579216,842.90643,3335.9973,RIGHT_HAND,
8,5.5029793,212.14024,3368.6726,TORSO,
9,-61.67543,23.971909,3327.4607,LEFT_HIP,
10,88.14664,32.968246,3316.845,RIGHT_HIP,
11,-123.89246,-381.7113,3321.8179,LEFT_KNEE,
12,145.01683,-362.1485,3330.5789,RIGHT_KNEE,
13,-172.03857,-755.755,3371.1155,LEFT_FOOT,
14,192.59302,-732.87463,3380.7017,RIGHT_FOOT,
0,-0.8861264,596.8732,3477.9553,HEAD,
1,-0.54480505,401.53546,3418.6086,NECK,
2,-129.802,394.41565,3428.1138,LEFT_SHOULDER,
3,128.7124,408.65527,3409.1035,RIGHT_SHOULDER,
4,-220.79732,650.9263,3339.7678,LEFT_ELBOW,
5,206.12238,670.5227,3341.6155,RIGHT_ELBOW,
6,-101.98277,925.1277,3326.757,LEFT_HAND,
7,80.04002,906.8176,3338.5164,RIGHT_HAND,
8,6.3035975,211.84946,3369.6533,TORSO,
9,-70.81685,17.538223,3326.8728,LEFT_HIP,
10,97.12085,26.78865,3314.5232,RIGHT_HIP,
11,-130.45724,-415.83472,3342.0303,LEFT_KNEE,
12,155.19954,-400.14044,3342.0625,RIGHT_KNEE,
13,-187.9436,-789.2982,3321.87,LEFT_FOOT,
14,202.33864,-776.16797,3335.7139,RIGHT_FOOT,
0,-12.626374,599.225,3442.3691,HEAD,
1,-4.1254015,402.50238,3396.6409,NECK,
2,-139.84239,393.01105,3402.4512,LEFT_SHOULDER,
3,131.5916,411.9937,3390.8306,RIGHT_SHOULDER,
4,-203.86795,681.6205,3333.7327,LEFT_ELBOW,
5,182.94254,705.5106,3323.8682,RIGHT_ELBOW,
6,-102.271164,954.4456,3315.898,LEFT_HAND,
7,72.66281,952.89795,3328.6904,RIGHT_HAND,
8,7.7199574,208.1391,3355.8252,TORSO,
9,-69.01063,7.581299,3318.8018,LEFT_HIP,
10,108.14126,19.970367,3311.2173,RIGHT_HIP,
11,-125.56133,-405.5916,3367.059,LEFT_KNEE,
12,158.69821,-387.296,3379.3376,RIGHT_KNEE,
13,-179.55273,-779.43726,3283.1582,LEFT_FOOT,
14,210.73074,-764.27466,3308.2627,RIGHT_FOOT,
0,-6.830528,586.87585,3452.2588,HEAD,
1,-0.32630062,401.65793,3394.454,NECK,
2,-139.55878,394.65698,3395.1553,LEFT_SHOULDER,
3,138.90619,408.65887,3393.753,RIGHT_SHOULDER,
4,-196.30396,682.17236,3320.8284,LEFT_ELBOW,
5,168.1169,725.4538,3320.7551,RIGHT_ELBOW,
6,-106.710846,959.0427,3312.411,LEFT_HAND,
7,52.30258,979.6482,3318.4014,RIGHT_HAND,
8,9.199945,207.33795,3345.8691,TORSO,
9,-72.2381,8.444077,3297.7422,LEFT_HIP,
10,109.690475,17.591873,3296.8262,RIGHT_HIP,
11,-127.84857,-397.41455,3344.6653,LEFT_KNEE,
12,147.6781,-385.51855,3362.8782,RIGHT_KNEE,
13,-187.41733,-758.7003,3258.9578,LEFT_FOOT,
14,206.50272,-755.1903,3284.581,RIGHT_FOOT,
0,-4.020222,578.1027,3439.8245,HEAD,
1,2.1754923,396.07877,3384.6104,NECK,
2,-138.81282,390.07086,3383.28,LEFT_SHOULDER,
3,143.1638,402.08667,3385.9407,RIGHT_SHOULDER,
4,-185.69128,689.0885,3316.461,LEFT_ELBOW,
5,163.52727,737.2151,3319.3538,RIGHT_ELBOW,
6,-109.20762,972.17267,3298.3015,LEFT_HAND,
7,54.688896,1004.4892,3309.9478,RIGHT_HAND,
8,10.958551,199.91833,3339.6633,TORSO,
9,-72.339,-0.16590881,3293.8474,LEFT_HIP,
10,111.82221,7.681717,3295.5852,RIGHT_HIP,
11,-122.46614,-398.0578,3366.9824,LEFT_KNEE,
12,144.42474,-387.23163,3386.9514,RIGHT_KNEE,
13,-183.33997,-754.03357,3273.7712,LEFT_FOOT,
14,207.47699,-749.7346,3295.804,RIGHT_FOOT,
0,-2.629818,575.6048,3436.0964,HEAD,
1,3.747982,393.35608,3380.5193,NECK,
2,-138.1178,387.84677,3378.2393,LEFT_SHOULDER,
3,145.61377,398.86542,3382.7993,RIGHT_SHOULDER,
4,-182.85043,706.0429,3303.2368,LEFT_ELBOW,
5,160.26088,741.60846,3313.6704,RIGHT_ELBOW,
6,-115.763,997.3885,3300.4697,LEFT_HAND,
7,55.23648,1018.2526,3300.8708,RIGHT_HAND,
8,12.103821,196.52032,3336.2366,TORSO,
9,-72.24367,-3.9155579,3290.4639,LEFT_HIP,
10,113.162994,3.284668,3293.4438,RIGHT_HIP,
11,-124.52417,-400.48212,3361.4045,LEFT_KNEE,
12,147.9733,-389.53162,3388.808,RIGHT_KNEE,
13,-182.41628,-744.9493,3273.4624,LEFT_FOOT,
14,206.97592,-741.312,3290.8452,RIGHT_FOOT,
0,-3.5446281,575.9259,3433.233,HEAD,
1,3.5205421,393.2744,3377.194,NECK,
2,-138.77563,387.4492,3376.7039,LEFT_SHOULDER,
3,145.81671,399.09964,3377.6843,RIGHT_SHOULDER,
4,-172.4239,720.52136,3299.1145,LEFT_ELBOW,
5,157.63057,741.8036,3309.3416,RIGHT_ELBOW,
6,-113.3705,1014.713,3285.922,LEFT_HAND,
7,54.756042,1023.89343,3290.5938,RIGHT_HAND,
8,11.742107,196.1618,3332.9844,TORSO,
9,-73.06138,-4.7590027,3288.4543,LEFT_HIP,
10,112.988716,2.8573914,3289.095,RIGHT_HIP,
11,-125.11151,-398.86526,3368.1765,LEFT_KNEE,
12,150.18329,-388.8194,3386.322,RIGHT_KNEE,
13,-183.05989,-738.9436,3278.9182,LEFT_FOOT,
14,207.13724,-740.3839,3286.1396,RIGHT_FOOT,
0,-3.8168044,575.29614,3430.3013,HEAD,
1,2.7185783,393.20227,3373.2222,NECK,
2,-139.77286,387.0797,3374.5417,LEFT_SHOULDER,
3,145.21002,399.32483,3371.9026,RIGHT_SHOULDER,
4,-175.21301,727.2615,3287.056,LEFT_ELBOW,
5,157.31392,744.40015,3300.174,RIGHT_ELBOW,
6,-106.81743,1021.7654,3280.763,LEFT_HAND,
7,61.158524,1034.4475,3295.6506,RIGHT_HAND,
8,10.780557,196.00186,3328.8071,TORSO,
9,-74.32535,-5.201782,3285.255,LEFT_HIP,
10,112.01042,2.804657,3283.5293,RIGHT_HIP,
11,-125.43559,-398.01666,3370.1074,LEFT_KNEE,
12,150.68797,-386.34143,3388.7563,RIGHT_KNEE,
13,-182.8907,-736.9925,3277.26,LEFT_FOOT,
14,207.18164,-739.03076,3283.6812,RIGHT_FOOT,
0,-2.2104568,574.72644,3431.8508,HEAD,
1,2.4209123,395.2365,3371.759,NECK,
2,-140.13037,389.79865,3375.9617,LEFT_SHOULDER,
3,144.9722,400.67444,3367.5564,RIGHT_SHOULDER,
4,-167.12387,731.6384,3288.0398,LEFT_ELBOW,
5,155.64125,741.1832,3294.6091,RIGHT_ELBOW,
6,-111.73021,1034.0779,3285.187,LEFT_HAND,
