joint,x,y,z,jointname,voiceover
2,-321.47617,284.07816,3471.5244,LEFT_SHOULDER,
3,-123.374466,329.4339,3409.2075,RIGHT_SHOULDER,
4,-357.13992,223.11685,3276.6655,LEFT_ELBOW,
5,-70.25336,104.815735,3494.168,RIGHT_ELBOW,
6,-331.97702,184.31163,2997.3743,LEFT_HAND,
7,18.960983,-165.91101,3441.1729,RIGHT_HAND,
8,-175.3883,148.38312,3474.6262,TORSO,
9,-196.03952,-25.487137,3530.1792,LEFT_HIP,
10,-60.663055,5.507553,3487.5938,RIGHT_HIP,
11,-240.05801,-429.8119,3440.0251,LEFT_KNEE,
12,-40.045563,-400.67535,3454.9395,RIGHT_KNEE,
13,-275.3631,-813.818,3477.9944,LEFT_FOOT,
14,-38.919094,-770.3148,3515.0068,RIGHT_FOOT,
0,-275.4438,532.2708,3387.2693,HEAD,
1,-205.6886,334.46768,3449.5884,NECK,
2,-295.94373,316.70242,3466.871,LEFT_SHOULDER,
3,-115.43349,352.23294,3432.3057,RIGHT_SHOULDER,
4,-358.06723,222.23712,3277.8252,LEFT_ELBOW,
5,-65.53728,104.07501,3501.9885,RIGHT_ELBOW,
6,-331.31107,179.73058,2997.288,LEFT_HAND,
7,22.275131,-134.97353,3460.2825,RIGHT_HAND,
8,-166.8605,160.5961,3473.6335,TORSO,
9,-198.44324,-27.13472,3511.1616,LEFT_HIP,
10,-57.621586,0.5837555,3484.1958,RIGHT_HIP,
11,-238.94353,-426.16077,3419.2776,LEFT_KNEE,
12,-42.113777,-396.03943,3443.5994,RIGHT_KNEE,
13,-274.8047,-814.06726,3467.3286,LEFT_FOOT,
14,-39.549572,-771.4072,3514.9932,RIGHT_FOOT,
0,-272.9956,533.1812,3388.3997,HEAD,
1,-199.57619,351.2486,3444.51,NECK,
2,-283.47424,336.48105,3443.181,LEFT_SHOULDER,
3,-115.678116,366.01617,3445.839,RIGHT_SHOULDER,
4,-352.32047,209.11238,3280.102,LEFT_ELBOW,
5,-65.123856,112.65901,3510.1257,RIGHT_ELBOW,
6,-331.11285,167.62746,2997.0999,LEFT_HAND,
7,24.061943,-125.936386,3475.6833,RIGHT_HAND,
8,-167.47183,167.56293,3458.873,TORSO,
9,-209.5843,-29.186249,3472.0603,LEFT_HIP,
10,-61.150654,-3.0592651,3474.4119,RIGHT_HIP,
11,-235.1172,-422.66815,3411.729,LEFT_KNEE,
12,-44.596775,-394.34595,3430.2239,RIGHT_KNEE,
13,-269.86325,-802.6494,3479.9082,LEFT_FOOT,
14,-48.723267,-765.83435,3497.8782,RIGHT_FOOT,
0,-270.3949,536.22284,3391.563,HEAD,
1,-184.14154,350.53473,3429.0059,NECK,
2,-275.21613,339.5382,3431.646,LEFT_SHOULDER,
3,-93.06696,361.53122,3426.3657,RIGHT_SHOULDER,
4,-346.6365,206.4231,3275.0154,LEFT_ELBOW,
5,-61.90489,110.93071,3522.3848,RIGHT_ELBOW,
6,-353.12436,82.1668,2993.8223,LEFT_HAND,
7,25.665386,-116.87419,3540.5283,RIGHT_HAND,
8,-161.5403,166.80234,3443.3938,TORSO,
9,-216.62303,-26.309738,3460.0337,LEFT_HIP,
10,-61.25508,-7.5503387,3455.5298,RIGHT_HIP,
11,-240.42415,-415.80347,3387.9395,LEFT_KNEE,
12,-43.61766,-403.5702,3412.396,RIGHT_KNEE,
13,-265.0633,-775.49493,3472.3062,LEFT_FOOT,
14,-54.444626,-769.54944,3468.3162,RIGHT_FOOT,
0,-258.30347,532.25214,3418.9924,HEAD,
1,-147.25253,373.09955,3487.5156,NECK,
2,-226.6882,371.13336,3495.4517,LEFT_SHOULDER,
3,-67.81688,375.06573,3479.5796,RIGHT_SHOULDER,
4,-309.95425,174.32065,3378.4214,LEFT_ELBOW,
5,-55.155052,154.9203,3513.0525,RIGHT_ELBOW,
6,-322.35257,129.23524,3064.7751,LEFT_HAND,
7,8.19072,-41.61206,3420.7942,RIGHT_HAND,
8,-144.54086,179.7949,3466.7664,TORSO,
9,-222.49847,-15.506454,3454.0764,LEFT_HIP,
10,-61.159904,-11.513016,3437.9578,RIGHT_HIP,
11,-246.38055,-409.4286,3388.1743,LEFT_KNEE,
12,-41.545414,-414.82062,3369.726,RIGHT_KNEE,
13,-268.26163,-759.33704,3471.0906,LEFT_FOOT,
14,-49.078773,-794.46277,3426.6995,RIGHT_FOOT,
0,-256.34314,519.1703,3448.4888,HEAD,
1,-141.30875,370.38535,3491.743,NECK,
2,-244.72696,369.55685,3500.2058,LEFT_SHOULDER,
3,-37.89053,371.21384,3483.28,RIGHT_SHOULDER,
4,-317.6902,213.10081,3368.9897,LEFT_ELBOW,
5,18.74643,379.1172,3321.8027,RIGHT_ELBOW,
6,-333.59818,197.1979,3098.9172,LEFT_HAND,
7,0.3682518,511.71957,3073.6072,RIGHT_HAND,
8,-142.01212,182.29903,3464.735,TORSO,
9,-223.78372,-6.436737,3444.3613,LEFT_HIP,
10,-61.64725,-5.137848,3431.0933,RIGHT_HIP,
11,-251.41542,-411.20612,3384.7102,LEFT_KNEE,
12,-51.416695,-400.91428,3340.9336,RIGHT_KNEE,
13,-272.7777,-765.7843,3470.617,LEFT_FOOT,
14,-47.451244,-789.9009,3407.8816,RIGHT_FOOT,
0,-245.19019,528.86346,3478.2085,HEAD,
1,-141.55388,345.38727,3490.9294,NECK,
2,-254.0717,343.73605,3500.3945,LEFT_SHOULDER,
3,-29.036068,347.03845,3481.4644,RIGHT_SHOULDER,
4,-313.1669,232.70923,3367.4954,LEFT_ELBOW,
5,29.993408,347.81778,3320.9377,RIGHT_ELBOW,
6,-361.92075,300.34833,3084.1636,LEFT_HAND,
7,88.67021,410.12622,3078.6677,RIGHT_HAND,
8,-141.69281,170.1642,3458.7107,TORSO,
9,-213.66551,-6.113022,3432.5347,LEFT_HIP,
10,-69.99797,-4.0046844,3420.4492,RIGHT_HIP,
11,-255.96732,-413.59735,3375.0369,LEFT_KNEE,
12,-56.950245,-401.27576,3327.5945,RIGHT_KNEE,
13,-277.6195,-774.6964,3463.6697,LEFT_FOOT,
14,-50.749653,-784.41614,3411.7515,RIGHT_FOOT,
0,-234.7557,529.9269,3495.754,HEAD,
1,-131.88983,337.21317,3489.0894,NECK,
2,-245.96434,339.50116,3505.0332,LEFT_SHOULDER,
3,-17.815327,334.92517,3473.1455,RIGHT_SHOULDER,
4,-313.11536,338.4223,3301.0066,LEFT_ELBOW,
5,35.25498,356.09567,3313.1973,RIGHT_ELBOW,
6,-381.15366,430.50162,2998.7834,LEFT_HAND,
7,105.146164,379.50348,3031.6597,RIGHT_HAND,
8,-141.05626,158.70364,3449.122,TORSO,
9,-216.9066,-18.468414,3418.4749,LEFT_HIP,
10,-83.53877,-21.143341,3399.8347,RIGHT_HIP,
11,-265.2807,-430.249,3345.801,LEFT_KNEE,
12,-60.555466,-405.3481,3325.1702,RIGHT_KNEE,
13,-278.25256,-791.67896,3444.328,LEFT_FOOT,
14,-52.13312,-777.3168,3420.798,RIGHT_FOOT,
0,-185.11226,517.5567,3519.2908,HEAD,
1,-124.95482,331.82086,3489.7847,NECK,
2,-240.1857,337.5835,3507.5955,LEFT_SHOULDER,
3,-9.723949,326.05823,3471.9739,RIGHT_SHOULDER,
4,-296.42657,362.81506,3305.1423,LEFT_ELBOW,
5,43.552692,357.2479,3314.977,RIGHT_ELBOW,
6,-299.75696,354.51013,3055.542,LEFT_HAND,
7,126.90158,323.7996,3020.2957,RIGHT_HAND,
8,-141.05605,150.59677,3444.249,TORSO,
9,-222.96065,-27.336517,3408.8843,LEFT_HIP,
10,-91.3539,-33.91812,3388.5425,RIGHT_HIP,
11,-273.36853,-437.48334,3329.1863,LEFT_KNEE,
12,-62.932625,-418.2517,3326.1968,RIGHT_KNEE,
13,-284.3223,-813.37787,3425.2205,LEFT_FOOT,
14,-49.740723,-776.195,3428.0464,RIGHT_FOOT,
0,-161.4529,516.8473,3536.2522,HEAD,
1,-105.729546,341.48004,3481.1187,NECK,
2,-214.3038,355.83813,3489.0842,LEFT_SHOULDER,
3,2.8447018,327.1219,3473.153,RIGHT_SHOULDER,
4,-230.52449,429.03558,3291.8943,LEFT_ELBOW,
5,128.36623,240.04099,3322.7485,RIGHT_ELBOW,
6,-261.3049,537.70984,3044.9336,LEFT_HAND,
7,142.02982,320.20004,3005.4077,RIGHT_HAND,
8,-134.17949,151.26129,3436.2065,TORSO,
9,-229.51743,-30.112015,3396.2017,LEFT_HIP,
10,-95.74143,-47.80287,3386.3872,RIGHT_HIP,
11,-282.8437,-432.9638,3309.855,LEFT_KNEE,
12,-65.46477,-431.00336,3332.2004,RIGHT_KNEE,
13,-286.79962,-804.1051,3421.0461,LEFT_FOOT,
14,-49.41588,-782.2689,3430.6543,RIGHT_FOOT,
0,-140.31535,516.7633,3550.1018,HEAD,
1,-89.311874,316.99658,3466.6785,NECK,
2,-199.52602,339.32385,3476.2498,LEFT_SHOULDER,
3,20.902271,294.66928,3457.1072,RIGHT_SHOULDER,
4,-210.06421,429.92523,3288.6787,LEFT_ELBOW,
5,133.3903,241.30922,3322.5144,RIGHT_ELBOW,
6,-197.44391,581.5929,3034.6028,LEFT_HAND,
7,151.1529,293.82355,3013.5103,RIGHT_HAND,
8,-129.28061,136.81625,3426.7483,TORSO,
9,-234.97078,-30.050156,3392.5256,LEFT_HIP,
10,-103.52791,-56.677963,3381.1106,RIGHT_HIP,
11,-281.80463,-432.6371,3304.8928,LEFT_KNEE,
12,-65.97771,-431.466,3329.669,RIGHT_KNEE,
13,-287.85965,-798.2312,3420.3264,LEFT_FOOT,
14,-50.573704,-781.2676,3427.2456,RIGHT_FOOT,
0,-122.79913,504.9676,3555.0251,HEAD,
1,-71.07386,301.79553,3478.0398,NECK,
2,-174.83997,333.45868,3488.7468,LEFT_SHOULDER,
3,32.692238,270.1324,3467.3328,RIGHT_SHOULDER,
4,-179.03691,365.32196,3355.3137,LEFT_ELBOW,
5,132.63672,233.30283,3329.9263,RIGHT_ELBOW,
6,-142.19264,585.93256,3089.5535,LEFT_HAND,
7,162.72911,261.69617,3007.6174,RIGHT_HAND,
8,-129.27757,128.07579,3427.6926,TORSO,
9,-260.979,-23.216888,3384.9292,LEFT_HIP,
10,-113.98357,-68.07101,3369.7617,RIGHT_HIP,
11,-279.29572,-426.5987,3310.72,LEFT_KNEE,
12,-71.89747,-441.4789,3318.9736,RIGHT_KNEE,
13,-285.65054,-788.92773,3426.564,LEFT_FOOT,
14,-54.293587,-788.6791,3417.9624,RIGHT_FOOT,
0,-134.38797,476.8059,3526.0884,HEAD,
1,-75.5546,284.2802,3471.1238,NECK,
2,-168.45349,310.8239,3490.2095,LEFT_SHOULDER,
3,17.3443,257.73654,3452.038,RIGHT_SHOULDER,
4,-151.2312,406.65714,3334.7334,LEFT_ELBOW,
5,117.50057,223.95348,3344.4749,RIGHT_ELBOW,
6,-73.844604,618.8168,3211.6243,LEFT_HAND,
7,8.695526,400.124,3574.0254,RIGHT_HAND,
8,-135.00183,113.561195,3419.196,TORSO,
9,-266.4302,-36.590897,3382.0564,LEFT_HIP,
10,-122.4679,-77.72476,3352.4802,RIGHT_HIP,
11,-277.8008,-421.87018,3324.5952,LEFT_KNEE,
12,-79.80432,-452.58685,3305.3696,RIGHT_KNEE,
13,-283.58847,-780.7997,3440.0322,LEFT_FOOT,
14,-58.26449,-798.709,3401.0564,RIGHT_FOOT,
0,-137.73087,499.1403,3477.209,HEAD,
1,-82.295425,278.10056,3458.9563,NECK,
2,-176.01302,307.22064,3475.3228,LEFT_SHOULDER,
3,11.422173,248.98048,3442.5898,RIGHT_SHOULDER,
4,-119.916916,410.6411,3328.7095,LEFT_ELBOW,
5,99.591515,211.12682,3331.571,RIGHT_ELBOW,
6,-56.92818,623.5221,3096.7466,LEFT_HAND,
7,62.54914,423.5124,3573.5776,RIGHT_HAND,
8,-142.47934,110.58954,3412.3755,TORSO,
9,-273.0385,-35.054382,3378.0847,LEFT_HIP,
10,-132.288,-78.78858,3353.5046,RIGHT_HIP,
11,-282.28885,-422.69907,3315.0547,LEFT_KNEE,
12,-81.743614,-454.24994,3309.434,RIGHT_KNEE,
13,-284.84634,-779.5825,3433.9229,LEFT_FOOT,
14,-58.26471,-801.0204,3405.277,RIGHT_FOOT,
0,-101.96231,517.51294,3493.1912,HEAD,
1,-83.30543,275.44638,3456.205,NECK,
2,-175.34592,304.9902,3472.0483,LEFT_SHOULDER,
3,8.735069,245.90256,3440.3618,RIGHT_SHOULDER,
4,-109.61932,409.0535,3332.4365,LEFT_ELBOW,
5,91.96871,207.76355,3329.5408,RIGHT_ELBOW,
6,-50.815556,598.64557,3227.0884,LEFT_HAND,
7,95.30506,157.2627,2997.5178,RIGHT_HAND,
8,-145.56226,106.3265,3409.895,TORSO,
9,-275.3695,-41.11055,3375.2126,LEFT_HIP,
10,-140.26868,-84.47619,3351.9573,RIGHT_HIP,
11,-283.35248,-422.3562,3314.9734,LEFT_KNEE,
12,-83.69223,-456.10367,3310.2744,RIGHT_KNEE,
13,-284.8069,-780.0885,3431.6133,LEFT_FOOT,
14,-59.06005,-802.82306,3406.9438,RIGHT_FOOT,
0,-83.62515,525.5864,3490.504,HEAD,
1,-73.81675,272.45462,3417.3562,NECK,
2,-145.517,305.71295,3392.1875,LEFT_SHOULDER,
3,-2.1165009,239.19632,3442.525,RIGHT_SHOULDER,
4,-95.04886,433.93585,3367.9963,LEFT_ELBOW,
5,35.900482,100.968735,3294.1233,RIGHT_ELBOW,
6,-26.547958,634.4695,3317.8726,LEFT_HAND,
7,87.23874,101.214226,2957.9365,RIGHT_HAND,
8,-142.33823,104.542885,3390.6785,TORSO,
9,-273.65723,-34.240097,3341.957,LEFT_HIP,
10,-148.0622,-92.49761,3386.0444,RIGHT_HIP,
11,-278.95615,-413.00452,3283.7424,LEFT_KNEE,
12,-92.96248,-464.9937,3342.1174,RIGHT_KNEE,
13,-280.12433,-770.0926,3400.2617,LEFT_FOOT,
14,-65.1802,-811.75055,3440.4382,RIGHT_FOOT,
0,-76.861435,525.8649,3486.8972,HEAD,
1,-86.30925,281.1448,3449.431,NECK,
2,-153.30965,313.12585,3418.2659,LEFT_SHOULDER,
3,-19.308842,249.16373,3480.596,RIGHT_SHOULDER,
4,-89.38464,431.7161,3370.1733,LEFT_ELBOW,
5,34.546978,100.341446,3300.092,RIGHT_ELBOW,
6,-32.35609,630.13995,3242.4675,LEFT_HAND,
7,73.362366,84.064735,2954.2922,RIGHT_HAND,
8,-149.2828,111.88705,3411.1257,TORSO,
9,-273.10065,-28.328125,3344.519,LEFT_HIP,
10,-151.41208,-86.41329,3401.122,RIGHT_HIP,
11,-283.28867,-412.9351,3287.419,LEFT_KNEE,
12,-97.629074,-468.70566,3342.27,RIGHT_KNEE,
13,-278.56268,-766.452,3401.9543,LEFT_FOOT,
14,-68.50545,-815.552,3442.136,RIGHT_FOOT,
0,-50.528664,517.0458,3480.4336,HEAD,
1,-97.43638,288.20502,3471.758,NECK,
2,-168.46817,322.6001,3435.8374,LEFT_SHOULDER,
3,-26.404587,253.80994,3507.6787,RIGHT_SHOULDER,
4,-90.63989,434.53235,3371.492,LEFT_ELBOW,
5,44.97647,107.56381,3327.3113,RIGHT_ELBOW,
6,-31.201527,646.67926,3231.2131,LEFT_HAND,
7,123.857254,328.49152,3547.8127,RIGHT_HAND,
8,-156.52702,117.0072,3424.681,TORSO,
9,-274.51306,-25.672226,3347.8206,LEFT_HIP,
10,-156.72226,-82.709,3407.387,RIGHT_HIP,
11,-282.8074,-410.43506,3287.2246,LEFT_KNEE,
12,-100.2984,-470.4132,3343.488,RIGHT_KNEE,
13,-277.58194,-765.04553,3402.0996,LEFT_FOOT,
14,-68.4928,-817.0127,3451.4697,RIGHT_FOOT,
0,-36.310738,508.30905,3478.3699,HEAD,
1,-157.44467,322.92014,3468.5537,NECK,
2,-272.63342,356.8872,3405.4639,LEFT_SHOULDER,
3,-42.255917,288.95306,3531.6436,RIGHT_SHOULDER,
4,-85.13811,390.84418,3366.629,LEFT_ELBOW,
5,108.86546,292.7496,3518.4092,RIGHT_ELBOW,
6,-50.762997,218.05777,3484.8418,LEFT_HAND,
7,53.064312,322.25476,3498.475,RIGHT_HAND,
8,-187.58847,134.55325,3422.1748,TORSO,
9,-277.9498,-36.05658,3342.8142,LEFT_HIP,
10,-157.51474,-71.57068,3408.7776,RIGHT_HIP,
11,-283.8256,-422.1806,3281.3154,LEFT_KNEE,
12,-101.15811,-458.88843,3353.6802,RIGHT_KNEE,
13,-278.4835,-775.5756,3395.327,LEFT_FOOT,
14,-66.68097,-805.3981,3458.4277,RIGHT_FOOT,
0,-51.747787,512.91174,3485.2764,HEAD,
1,-155.01904,323.63318,3474.9758,NECK,
2,-270.2901,360.55637,3412.8486,LEFT_SHOULDER,
3,-39.747967,286.70996,3537.103,RIGHT_SHOULDER,
4,-87.32785,393.3633,3377.9324,LEFT_ELBOW,
5,109.95755,288.4389,3515.0015,RIGHT_ELBOW,
6,-16.046883,178.50879,3491.1826,LEFT_HAND,
7,60.95629,321.33923,3491.5493,RIGHT_HAND,
8,-188.25203,137.58835,3426.0671,TORSO,
9,-280.09665,-29.682205,3345.5686,LEFT_HIP,
10,-162.8734,-67.23072,3408.7483,RIGHT_HIP,
11,-284.02304,-415.0525,3279.6438,LEFT_KNEE,
12,-104.92569,-464.35205,3357.4465,RIGHT_KNEE,
13,-279.12335,-767.6688,3391.951,LEFT_FOOT,
14,-67.54375,-812.1776,3460.7551,RIGHT_FOOT,
0,-81.47525,511.57312,3521.6548,HEAD,
1,-148.75528,312.23218,3479.9944,NECK,
2,-262.65704,352.76123,3417.1655,LEFT_SHOULDER,
3,-34.853523,271.70306,3542.8232,RIGHT_SHOULDER,
4,-1.2502747,336.62213,3456.64,LEFT_ELBOW,
5,44.564003,180.77066,3381.9644,RIGHT_ELBOW,
6,57.912415,105.96849,3572.618,LEFT_HAND,
7,20.526722,193.51404,3237.8596,RIGHT_HAND,
8,-184.40201,134.46277,3429.9443,TORSO,
9,-285.14102,-20.145172,3343.989,LEFT_HIP,
10,-154.95645,-66.46808,3415.7996,RIGHT_HIP,
11,-289.99423,-401.4634,3284.7922,LEFT_KNEE,
12,-87.6289,-428.03992,3323.478,RIGHT_KNEE,
13,-285.23657,-763.43335,3399.7053,LEFT_FOOT,
14,-70.4031,-783.78406,3444.871,RIGHT_FOOT,
0,-80.06514,485.96368,3516.2888,HEAD,
1,-140.51042,280.93848,3468.4685,NECK,
2,-258.5163,324.02042,3417.1545,LEFT_SHOULDER,
3,-22.50455,237.85654,3519.7825,RIGHT_SHOULDER,
4,-23.16623,241.82207,3506.6306,LEFT_ELBOW,
5,77.88391,69.94417,3341.2334,RIGHT_ELBOW,
6,22.76307,5.879837,3617.869,LEFT_HAND,
7,53.561073,52.08246,3078.0955,RIGHT_HAND,
8,-185.6204,107.48874,3426.5833,TORSO,
9,-304.77026,-38.930298,3352.5024,LEFT_HIP,
10,-156.69054,-92.9917,3416.8936,RIGHT_HIP,
11,-302.15268,-426.60773,3330.8772,LEFT_KNEE,
12,-97.054855,-469.03516,3336.4775,RIGHT_KNEE,
13,-300.17377,-761.77234,3396.0298,LEFT_FOOT,
14,-66.63519,-773.1324,3423.165,RIGHT_FOOT,
0,-94.20173,465.03497,3508.6797,HEAD,
1,-144.5765,255.20392,3459.8137,NECK,
2,-266.6977,295.59372,3414.5483,LEFT_SHOULDER,
3,-22.455349,214.81412,3505.079,RIGHT_SHOULDER,
4,-68.640305,158.13889,3524.237,LEFT_ELBOW,
5,58.839542,45.57823,3296.7986,RIGHT_ELBOW,
6,-33.800076,-82.47896,3629.3152,LEFT_HAND,
7,37.188484,33.103115,3064.2344,RIGHT_HAND,
8,-188.769,81.5804,3424.1182,TORSO,
9,-312.7925,-65.64017,3358.8325,LEFT_HIP,
10,-153.13043,-118.446075,3418.0127,RIGHT_HIP,
11,-288.52808,-460.21863,3333.883,LEFT_KNEE,
12,-78.318184,-502.7547,3356.1206,RIGHT_KNEE,
13,-291.79196,-770.78314,3384.751,LEFT_FOOT,
14,-52.456734,-759.96924,3414.4585,RIGHT_FOOT,
0,-114.89839,454.164,3503.9226,HEAD,
1,-154.62163,240.77301,3455.901,NECK,
2,-280.16968,276.1856,3414.4639,LEFT_SHOULDER,
3,-29.073563,205.36041,3497.338,RIGHT_SHOULDER,
4,-119.60541,97.411606,3525.8691,LEFT_ELBOW,
5,38.947952,39.140717,3270.0195,RIGHT_ELBOW,
6,-93.87989,-147.26176,3623.978,LEFT_HAND,
7,22.544333,33.19387,3018.1182,RIGHT_HAND,
8,-193.64117,65.708496,3424.5122,TORSO,
9,-316.38458,-85.740524,3365.4905,LEFT_HIP,
10,-148.93687,-132.97151,3420.7566,RIGHT_HIP,
11,-281.47583,-483.12042,3331.3784,LEFT_KNEE,
12,-64.912994,-521.9995,3380.2834,RIGHT_KNEE,
13,-286.52585,-766.5279,3388.435,LEFT_FOOT,
14,-46.09795,-743.20355,3417.4216,RIGHT_FOOT,
0,-129.69278,439.07056,3497.2188,HEAD,
1,-157.4603,222.46498,3453.8027,NECK,
2,-285.43002,250.78665,3413.4478,LEFT_SHOULDER,
3,-29.490578,194.14331,3494.1577,RIGHT_SHOULDER,
4,-157.86832,42.950317,3516.8123,LEFT_ELBOW,
5,20.315685,61.53734,3270.356,RIGHT_ELBOW,
6,-139.5114,-205.19029,3607.5947,LEFT_HAND,
7,18.11494,48.418346,3005.8276,RIGHT_HAND,
8,-188.49759,45.297108,3427.8865,TORSO,
9,-305.67004,-112.80773,3374.8076,LEFT_HIP,
10,-133.39972,-150.9338,3429.1328,RIGHT_HIP,
11,-249.88818,-505.50937,3314.0054,LEFT_KNEE,
12,-42.718483,-542.04065,3406.4873,RIGHT_KNEE,
13,-269.92798,-756.605,3387.2666,LEFT_FOOT,
14,-27.214138,-742.79553,3421.0054,RIGHT_FOOT,
0,-136.0827,426.9893,3485.9885,HEAD,
1,-157.71542,218.59438,3456.0278,NECK,
2,-289.5046,239.86002,3415.0547,LEFT_SHOULDER,
3,-25.926245,197.32874,3497.0015,RIGHT_SHOULDER,
4,-94.79387,190.2292,3441.603,LEFT_ELBOW,
5,22.668127,20.15509,3306.213,RIGHT_ELBOW,
6,-40.746166,43.849274,3472.4338,LEFT_HAND,
7,28.836203,-32.311417,3046.672,RIGHT_HAND,
8,-181.49786,29.784607,3434.5288,TORSO,
9,-292.83737,-144.89687,3385.808,LEFT_HIP,
10,-117.72324,-173.15346,3440.251,RIGHT_HIP,
11,-232.54599,-530.3786,3290.577,LEFT_KNEE,
12,-31.064049,-557.7058,3368.9663,RIGHT_KNEE,
13,-267.77005,-743.1266,3381.1528,LEFT_FOOT,
14,-25.401127,-748.0307,3417.744,RIGHT_FOOT,
0,-134.29028,423.23383,3480.7573,HEAD,
1,-154.90445,219.11632,3457.6184,NECK,
2,-288.15186,238.20193,3414.9033,LEFT_SHOULDER,
3,-21.65705,200.0307,3500.3335,RIGHT_SHOULDER,
4,-62.37584,110.829445,3469.2507,LEFT_ELBOW,
5,32.805984,60.049377,3244.664,RIGHT_ELBOW,
6,16.614113,-136.23831,3522.8262,LEFT_HAND,
7,51.917297,17.204563,2987.1785,RIGHT_HAND,
8,-176.70306,24.304277,3438.5737,TORSO,
9,-286.24423,-157.94,3391.4014,LEFT_HIP,
10,-110.75911,-183.07553,3447.6567,RIGHT_HIP,
11,-250.15894,-550.3562,3310.353,LEFT_KNEE,
12,-36.84723,-563.33594,3343.0947,RIGHT_KNEE,
13,-271.6859,-719.62646,3372.3823,LEFT_FOOT,
14,-33.044846,-722.45605,3414.02,RIGHT_FOOT,
0,-142.07043,424.36755,3481.544,HEAD,
1,-159.46768,222.04655,3463.3564,NECK,
2,-293.36746,237.92133,3418.5664,LEFT_SHOULDER,
3,-25.567896,206.17178,3508.1465,RIGHT_SHOULDER,
4,-101.97307,65.122116,3479.071,LEFT_ELBOW,
5,35.95986,127.41342,3211.5984,RIGHT_ELBOW,
6,-33.107506,-184.85593,3533.1147,LEFT_HAND,
7,60.665413,98.30722,2956.0615,RIGHT_HAND,
8,-177.53088,23.860937,3447.1143,TORSO,
9,-283.44513,-163.90932,3401.4856,LEFT_HIP,
10,-107.74306,-184.74005,3460.2585,RIGHT_HIP,
11,-245.63002,-553.0693,3302.6355,LEFT_KNEE,
12,-39.885956,-568.5234,3357.314,RIGHT_KNEE,
13,-274.28586,-726.71765,3377.4165,LEFT_FOOT,
14,-35.65828,-693.3762,3413.2878,RIGHT_FOOT,
0,-153.76192,448.57043,3478.9663,HEAD,
1,-166.76285,246.89587,3464.8728,NECK,
2,-303.37683,258.55566,3427.0955,LEFT_SHOULDER,
3,-30.148867,235.23607,3502.6501,RIGHT_SHOULDER,
4,-145.37956,54.330353,3486.0962,LEFT_ELBOW,
5,25.783644,220.79913,3206.3247,RIGHT_ELBOW,
6,-85.62894,-198.15968,3539.3018,LEFT_HAND,
7,48.653114,210.72708,2943.9585,RIGHT_HAND,
8,-180.23746,46.754757,3451.8284,TORSO,
9,-283.3505,-145.73584,3413.9966,LEFT_HIP,
10,-104.07363,-161.03687,3463.5713,RIGHT_HIP,
11,-230.73483,-527.19617,3294.1248,LEFT_KNEE,
12,-29.260658,-531.5189,3325.7441,RIGHT_KNEE,
13,-275.49588,-701.6682,3384.1025,LEFT_FOOT,
14,-33.693344,-680.6435,3410.602,RIGHT_FOOT,
0,-170.07034,460.9171,3478.9138,HEAD,
1,-173.1235,259.5975,3465.704,NECK,
2,-311.3397,263.98218,3431.9504,LEFT_SHOULDER,
3,-34.907333,255.21281,3499.4578,RIGHT_SHOULDER,
4,-182.92424,38.643875,3485.6565,LEFT_ELBOW,
5,-29.910446,419.0699,3252.5974,RIGHT_ELBOW,
6,-131.2549,-215.98572,3537.0981,LEFT_HAND,
7,-31.659946,476.84763,2987.2937,RIGHT_HAND,
8,-176.43451,58.50943,3453.1401,TORSO,
9,-270.27164,-139.70685,3418.4688,LEFT_HIP,
10,-89.21938,-145.45044,3462.6836,RIGHT_HIP,
11,-229.68646,-530.0643,3327.414,LEFT_KNEE,
12,-18.695465,-527.1438,3357.2603,RIGHT_KNEE,
13,-261.46594,-704.39343,3371.8206,LEFT_FOOT,
14,-20.318687,-678.5749,3405.4204,RIGHT_FOOT,
0,-184.3888,467.52676,3478.2097,HEAD,
1,-175.34747,266.89395,3465.2546,NECK,
2,-314.34445,262.606,3434.82,LEFT_SHOULDER,
3,-36.350464,271.1819,3495.6892,RIGHT_SHOULDER,
4,-210.90924,23.336014,3481.7583,LEFT_ELBOW,
5,-79.40016,458.00006,3265.5808,RIGHT_ELBOW,
6,-166.32446,-233.09715,3530.8135,LEFT_HAND,
7,-102.277374,531.3216,2995.523,RIGHT_HAND,
8,-166.40724,65.83567,3452.751,TORSO,
9,-248.4608,-138.0297,3420.3235,LEFT_HIP,
10,-66.47322,-132.41551,3460.1711,RIGHT_HIP,
11,-225.79524,-533.89716,3347.563,LEFT_KNEE,
12,-0.027915955,-510.08734,3335.7153,RIGHT_KNEE,
13,-256.5077,-738.0124,3370.7178,LEFT_FOOT,
14,-11.882263,-703.0606,3396.2856,RIGHT_FOOT,
0,-199.03851,468.56897,3475.5388,HEAD,
1,-176.67305,269.2779,3463.3896,NECK,
2,-315.79626,255.25525,3437.1843,LEFT_SHOULDER,
3,-37.54986,283.30057,3489.595,RIGHT_SHOULDER,
4,-232.90521,6.89447,3477.1619,LEFT_ELBOW,
5,-119.64352,476.47632,3276.5242,RIGHT_ELBOW,
6,-194.4801,-251.04684,3523.4434,LEFT_HAND,
7,-168.00327,561.5087,3007.009,RIGHT_HAND,
8,-154.29852,69.228806,3451.6514,TORSO,
9,-223.006,-140.00073,3422.7568,LEFT_HIP,
